"Course Code","Course Name","Keyword","Keyword Type ID","Keyword Type"
"ITEM-2492","Facilitator Development Workshop for Instructional Skills Workshop Facilitators","Train-the-Trainer","1003","Career Development"
"ITEM-1605","Fairness 101: An Introduction to Administrative Fairness","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2495","Fierce Apply and Connect Refresher (Team Conversation)","Leadership","1009","Leadership and Management"
"ITEM-2495","Fierce Apply and Connect Refresher (Team Conversation)","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2495","Fierce Apply and Connect Refresher (Team Conversation)","Team Building","1009","Leadership and Management"
"ITEM-2495","Fierce Apply and Connect Refresher (Team Conversation)","coaching","1032","All"
"ITEM-2495","Fierce Apply and Connect Refresher (Team Conversation)","communication","1032","All"
"ITEM-2495","Fierce Apply and Connect Refresher (Team Conversation)","conversation","1032","All"
"ITEM-2332","Fierce Coach Conversation","Change","1004","Change Management"
"ITEM-2332","Fierce Coach Conversation","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2332","Fierce Coach Conversation","Performance","1011","Performance"
"ITEM-2332","Fierce Coach Conversation","coaching","1032","All"
"ITEM-2332","Fierce Coach Conversation","communications","1032","All"
"ITEM-2363","Fierce Coach Conversation (Restricted to Senior Leaders - Bands 4-6)","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2363","Fierce Coach Conversation (Restricted to Senior Leaders - Bands 4-6)","coaching","1032","All"
"ITEM-2363","Fierce Coach Conversation (Restricted to Senior Leaders - Bands 4-6)","communication","1032","All"
"ITEM-2363","Fierce Coach Conversation (Restricted to Senior Leaders - Bands 4-6)","conversation","1032","All"
"ITEM-2363","Fierce Coach Conversation (Restricted to Senior Leaders - Bands 4-6)","leadership","1032","All"
"ITEM-2363","Fierce Coach Conversation (Restricted to Senior Leaders - Bands 4-6)","leading","1032","All"
"ITEM-2363","Fierce Coach Conversation (Restricted to Senior Leaders - Bands 4-6)","others","1032","All"
"ITEM-2363","Fierce Coach Conversation (Restricted to Senior Leaders - Bands 4-6)","teams","1032","All"
"ITEM-1772","Fierce Confront Conversation","Conflict","1002","Workplace Culture"
"ITEM-1772","Fierce Confront Conversation","Culture","1002","Workplace Culture"
"ITEM-1772","Fierce Confront Conversation","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1772","Fierce Confront Conversation","Workplace","1002","Workplace Culture"
"ITEM-1800","Fierce Confront Conversation (Restricted to Senior Leaders - Bands 4-6)","Diversity","1002","Workplace Culture"
"ITEM-1800","Fierce Confront Conversation (Restricted to Senior Leaders - Bands 4-6)","Leadership","1009","Leadership and Management"
"ITEM-1800","Fierce Confront Conversation (Restricted to Senior Leaders - Bands 4-6)","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1800","Fierce Confront Conversation (Restricted to Senior Leaders - Bands 4-6)","diversity","1022","Diversity"
"ITEM-1800","Fierce Confront Conversation (Restricted to Senior Leaders - Bands 4-6)","leading","1032","All"
"ITEM-1800","Fierce Confront Conversation (Restricted to Senior Leaders - Bands 4-6)","others","1032","All"
"ITEM-1800","Fierce Confront Conversation (Restricted to Senior Leaders - Bands 4-6)","teams","1032","All"
"ITEM-605","Fierce Conversations (Restricted to Supervisors)","Conversations","1011","Performance"
"ITEM-605","Fierce Conversations (Restricted to Supervisors)","Improvement","1005","Continuous Improvement"
"ITEM-605","Fierce Conversations (Restricted to Supervisors)","Leader","1009","Leadership and Management"
"ITEM-605","Fierce Conversations (Restricted to Supervisors)","Leadership","1009","Leadership and Management"
"ITEM-605","Fierce Conversations (Restricted to Supervisors)","Management","1005","Continuous Improvement"
"ITEM-605","Fierce Conversations (Restricted to Supervisors)","Manager","1009","Leadership and Management"
"ITEM-605","Fierce Conversations (Restricted to Supervisors)","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-605","Fierce Conversations (Restricted to Supervisors)","Supervisor","1009","Leadership and Management"
"ITEM-1419","Fierce Delegate Conversation (Restricted to Senior Leaders - Bands 4-6)","Communication","1004","Change Management"
"ITEM-1419","Fierce Delegate Conversation (Restricted to Senior Leaders - Bands 4-6)","Development","1003","Career Development"
"ITEM-1419","Fierce Delegate Conversation (Restricted to Senior Leaders - Bands 4-6)","Leader","1009","Leadership and Management"
"ITEM-1419","Fierce Delegate Conversation (Restricted to Senior Leaders - Bands 4-6)","Leadership","1009","Leadership and Management"
"ITEM-1419","Fierce Delegate Conversation (Restricted to Senior Leaders - Bands 4-6)","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1419","Fierce Delegate Conversation (Restricted to Senior Leaders - Bands 4-6)","leading","1032","All"
"ITEM-1419","Fierce Delegate Conversation (Restricted to Senior Leaders - Bands 4-6)","others","1032","All"
"ITEM-1419","Fierce Delegate Conversation (Restricted to Senior Leaders - Bands 4-6)","teams","1032","All"
"ITEM-1771","Fierce Delegate Conversations","Development","1003","Career Development"
"ITEM-1771","Fierce Delegate Conversations","Improvement","1005","Continuous Improvement"
"ITEM-1771","Fierce Delegate Conversations","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1771","Fierce Delegate Conversations","Supervisor","1014","Supervisory Development"
"ITEM-1771","Fierce Delegate Conversations","respectful","1022","Diversity"
"ITEM-1773","Fierce Feedback Conversations","Development","1003","Career Development"
"ITEM-1773","Fierce Feedback Conversations","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1423","Fierce Foundations","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1423","Fierce Foundations","flexible work","1032","All"
"ITEM-1423","Fierce Foundations","hybrid","1032","All"
"ITEM-1423","Fierce Foundations","virtual environment","1032","All"
"ITEM-1415","Fierce Foundations (Restricted to Senior Leaders - Bands 4-6)","Development","1003","Career Development"
"ITEM-1415","Fierce Foundations (Restricted to Senior Leaders - Bands 4-6)","Leader","1009","Leadership and Management"
"ITEM-1415","Fierce Foundations (Restricted to Senior Leaders - Bands 4-6)","Leadership","1009","Leadership and Management"
"ITEM-1415","Fierce Foundations (Restricted to Senior Leaders - Bands 4-6)","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1415","Fierce Foundations (Restricted to Senior Leaders - Bands 4-6)","diversity","1022","Diversity"
"ITEM-1415","Fierce Foundations (Restricted to Senior Leaders - Bands 4-6)","leading","1032","All"
"ITEM-1415","Fierce Foundations (Restricted to Senior Leaders - Bands 4-6)","others","1032","All"
"ITEM-1415","Fierce Foundations (Restricted to Senior Leaders - Bands 4-6)","self","1032","All"
"ITEM-1415","Fierce Foundations (Restricted to Senior Leaders - Bands 4-6)","teams","1032","All"
"ITEM-2375","Fierce Resilience","Behavioural Insights","1039","Learning Partner"
"ITEM-2265","Fierce Resilience (Restricted to Senior Leaders - Bands 4-6)","Change","1004","Change Management"
"ITEM-2265","Fierce Resilience (Restricted to Senior Leaders - Bands 4-6)","Communication","1011","Performance"
"ITEM-2265","Fierce Resilience (Restricted to Senior Leaders - Bands 4-6)","Conversations","1011","Performance"
"ITEM-2265","Fierce Resilience (Restricted to Senior Leaders - Bands 4-6)","Leadership","1009","Leadership and Management"
"ITEM-2265","Fierce Resilience (Restricted to Senior Leaders - Bands 4-6)","Leadership","1049","Topics"
"ITEM-2265","Fierce Resilience (Restricted to Senior Leaders - Bands 4-6)","Managing","1014","Supervisory Development"
"ITEM-2265","Fierce Resilience (Restricted to Senior Leaders - Bands 4-6)","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2265","Fierce Resilience (Restricted to Senior Leaders - Bands 4-6)","People Leaders","1050","Audience"
"ITEM-2265","Fierce Resilience (Restricted to Senior Leaders - Bands 4-6)","Resilience","1015","Health and Well-Being"
"ITEM-2265","Fierce Resilience (Restricted to Senior Leaders - Bands 4-6)","Senior Leaders","1050","Audience"
"ITEM-2265","Fierce Resilience (Restricted to Senior Leaders - Bands 4-6)","Stress","1015","Health and Well-Being"
"ITEM-2265","Fierce Resilience (Restricted to Senior Leaders - Bands 4-6)","change","1032","All"
"ITEM-2265","Fierce Resilience (Restricted to Senior Leaders - Bands 4-6)","coaching","1032","All"
"ITEM-2265","Fierce Resilience (Restricted to Senior Leaders - Bands 4-6)","self","1032","All"
"ITEM-1770","Fierce Team Conversation","Development","1003","Career Development"
"ITEM-1770","Fierce Team Conversation","Improvement","1005","Continuous Improvement"
"ITEM-1770","Fierce Team Conversation","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1770","Fierce Team Conversation","Supervisor","1014","Supervisory Development"
"ITEM-1770","Fierce Team Conversation","flexible work","1032","All"
"ITEM-1770","Fierce Team Conversation","hybrid","1032","All"
"ITEM-1770","Fierce Team Conversation","respectful","1022","Diversity"
"ITEM-1770","Fierce Team Conversation","virtual environment","1032","All"
"ITEM-1798","Fierce Team Conversation (Restricted to Senior Leaders - Bands 4-6)","Communication","1011","Performance"
"ITEM-1798","Fierce Team Conversation (Restricted to Senior Leaders - Bands 4-6)","Conversations","1011","Performance"
"ITEM-1798","Fierce Team Conversation (Restricted to Senior Leaders - Bands 4-6)","Inclusion","1022","Diversity"
"ITEM-1798","Fierce Team Conversation (Restricted to Senior Leaders - Bands 4-6)","Leadership","1009","Leadership and Management"
"ITEM-1798","Fierce Team Conversation (Restricted to Senior Leaders - Bands 4-6)","Leading Teams","1009","Leadership and Management"
"ITEM-1798","Fierce Team Conversation (Restricted to Senior Leaders - Bands 4-6)","Manage","1009","Leadership and Management"
"ITEM-1798","Fierce Team Conversation (Restricted to Senior Leaders - Bands 4-6)","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1798","Fierce Team Conversation (Restricted to Senior Leaders - Bands 4-6)","Supervise","1001","Supervisory"
"ITEM-1798","Fierce Team Conversation (Restricted to Senior Leaders - Bands 4-6)","Supervisor","1005","Continuous Improvement"
"ITEM-1798","Fierce Team Conversation (Restricted to Senior Leaders - Bands 4-6)","Team Building","1009","Leadership and Management"
"ITEM-1798","Fierce Team Conversation (Restricted to Senior Leaders - Bands 4-6)","collaboration","1032","All"
"ITEM-1798","Fierce Team Conversation (Restricted to Senior Leaders - Bands 4-6)","decision making","1032","All"
"ITEM-1798","Fierce Team Conversation (Restricted to Senior Leaders - Bands 4-6)","dialog","1022","Diversity"
"ITEM-1798","Fierce Team Conversation (Restricted to Senior Leaders - Bands 4-6)","diversity","1022","Diversity"
"ITEM-2404","Finance Foundations","Budgeting","1006","Finance"
"ITEM-2404","Finance Foundations","Financial","1006","Finance"
"ITEM-2404","Finance Foundations","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2404","Finance Foundations","Planning","1006","Finance"
"ITEM-704","Flexible Benefits Program Overview","Benefits Design and Programs","1039","Learning Partner"
"ITEM-1636","Fraud Awareness and Prevention","#mandatorybcps","1032","All"
"ITEM-1636","Fraud Awareness and Prevention","Office of the Compt General","1039","Learning Partner"
"ITEM-1636","Fraud Awareness and Prevention","Reporting","1024","Risk Management"
"ITEM-1636","Fraud Awareness and Prevention","mandatory","1032","All"
"ITEM-1636","Fraud Awareness and Prevention","mandatorybcps","1032","All"
"ITEM-1670","Gender-Based Analysis Plus (GBA+): Introduction to Intersectional Analysis (Provincial)","D and I","1022","Diversity"
"ITEM-1670","Gender-Based Analysis Plus (GBA+): Introduction to Intersectional Analysis (Provincial)","Gender Equity Office","1039","Learning Partner"
"ITEM-1670","Gender-Based Analysis Plus (GBA+): Introduction to Intersectional Analysis (Provincial)","aboriginal","1032","All"
"ITEM-1670","Gender-Based Analysis Plus (GBA+): Introduction to Intersectional Analysis (Provincial)","accessibility","1032","All"
"ITEM-1670","Gender-Based Analysis Plus (GBA+): Introduction to Intersectional Analysis (Provincial)","ally","1032","All"
"ITEM-1670","Gender-Based Analysis Plus (GBA+): Introduction to Intersectional Analysis (Provincial)","allyship","1032","All"
"ITEM-1670","Gender-Based Analysis Plus (GBA+): Introduction to Intersectional Analysis (Provincial)","anti-racism","1032","All"
"ITEM-1670","Gender-Based Analysis Plus (GBA+): Introduction to Intersectional Analysis (Provincial)","bcpsbelonging","1032","All"
"ITEM-1670","Gender-Based Analysis Plus (GBA+): Introduction to Intersectional Analysis (Provincial)","bias","1032","All"
"ITEM-1670","Gender-Based Analysis Plus (GBA+): Introduction to Intersectional Analysis (Provincial)","briw","1032","All"
