"Course Code","Course Name","Course Description","Delivery Method","Category","Learner Group","Days","Hours","Minutes","Available Classes","Course ID","Course Last Modified","Course Owner Org","Link to ELM Search","Short Name"
"ITEM-1120","Early Intervention and Return to Work eSeries 6: What's Long Term Disability and the Supervisor's Role?","This course explains LTD and the supervisor's role during that period.","eLearning","Core","All Government of British Columbia Learners","0","0","10","1","18403","12/18/2023  6:16:01AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1120-""","Group"
"ITEM-1120","Early Intervention and Return to Work eSeries 6: What's Long Term Disability and the Supervisor's Role?","This course explains LTD and the supervisor's role during that period.","eLearning","Human Resources Management","All Government of British Columbia Learners","0","0","10","1","18403","12/18/2023  6:16:01AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1120-""","Topic"
"ITEM-1120","Early Intervention and Return to Work eSeries 6: What's Long Term Disability and the Supervisor's Role?","This course explains LTD and the supervisor's role during that period.","eLearning","People Leaders","All Government of British Columbia Learners","0","0","10","1","18403","12/18/2023  6:16:01AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1120-""","Audience"
"ITEM-1121","Early Intervention and Return to Work eSeries 7: How to Plan for an Employee Returning to Work After Illness/Injury","This course helps supervisors plan and implement an employee's return to work after an absence due to illness or injury.","eLearning","Core","All Government of British Columbia Learners","0","0","10","1","18404","12/18/2023  6:16:31AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1121-""","Group"
"ITEM-1121","Early Intervention and Return to Work eSeries 7: How to Plan for an Employee Returning to Work After Illness/Injury","This course helps supervisors plan and implement an employee's return to work after an absence due to illness or injury.","eLearning","Human Resources Management","All Government of British Columbia Learners","0","0","10","1","18404","12/18/2023  6:16:31AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1121-""","Topic"
"ITEM-1121","Early Intervention and Return to Work eSeries 7: How to Plan for an Employee Returning to Work After Illness/Injury","This course helps supervisors plan and implement an employee's return to work after an absence due to illness or injury.","eLearning","People Leaders","All Government of British Columbia Learners","0","0","10","1","18404","12/18/2023  6:16:31AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1121-""","Audience"
"ITEM-1123","Early Intervention and Return to Work eSeries 9: When Does an Employee Qualify for a New LTD Period (Successive Disabilities)?","This course helps supervisors understand the requirements that an employee returning to work from LTD must fulfil in order to qualify for further benefits.","eLearning","Core","All Government of British Columbia Learners","0","0","10","1","18406","12/18/2023  6:17:10AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1123-""","Group"
"ITEM-1123","Early Intervention and Return to Work eSeries 9: When Does an Employee Qualify for a New LTD Period (Successive Disabilities)?","This course helps supervisors understand the requirements that an employee returning to work from LTD must fulfil in order to qualify for further benefits.","eLearning","Human Resources Management","All Government of British Columbia Learners","0","0","10","1","18406","12/18/2023  6:17:10AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1123-""","Topic"
"ITEM-1123","Early Intervention and Return to Work eSeries 9: When Does an Employee Qualify for a New LTD Period (Successive Disabilities)?","This course helps supervisors understand the requirements that an employee returning to work from LTD must fulfil in order to qualify for further benefits.","eLearning","People Leaders","All Government of British Columbia Learners","0","0","10","1","18406","12/18/2023  6:17:10AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1123-""","Audience"
"ITEM-534","Early Intervention and Return to Work: Supporting Employees in the Workplace","Supervisors will learn about Early Intervention and Return to Work, understand their role and responsibilities, practise decision-making when dealing with employees struggling with health issues and returning to work and identify available resources.","eLearning","Core","All Government of British Columbia Learners","0","0","0","1","17838","12/18/2023  6:17:45AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-534-""","Group"
"ITEM-534","Early Intervention and Return to Work: Supporting Employees in the Workplace","Supervisors will learn about Early Intervention and Return to Work, understand their role and responsibilities, practise decision-making when dealing with employees struggling with health issues and returning to work and identify available resources.","eLearning","Human Resources Management","All Government of British Columbia Learners","0","0","0","1","17838","12/18/2023  6:17:45AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-534-""","Topic"
"ITEM-534","Early Intervention and Return to Work: Supporting Employees in the Workplace","Supervisors will learn about Early Intervention and Return to Work, understand their role and responsibilities, practise decision-making when dealing with employees struggling with health issues and returning to work and identify available resources.","eLearning","People Leaders","All Government of British Columbia Learners","0","0","0","1","17838","12/18/2023  6:17:45AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-534-""","Audience"
"ITEM-1859","Emergency Wardens Training","This recorded webinar course provides new Emergency Wardens an overview of the emergency management cycle, components of an emergency plan, roles and responsibilities and common procedures in an emergency.","eLearning","All Employees","All Government of British Columbia Learners","0","0","40","1","19104","12/18/2023  6:18:28AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1859-""","Audience"
"ITEM-1859","Emergency Wardens Training","This recorded webinar course provides new Emergency Wardens an overview of the emergency management cycle, components of an emergency plan, roles and responsibilities and common procedures in an emergency.","eLearning","Core","All Government of British Columbia Learners","0","0","40","1","19104","12/18/2023  6:18:28AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1859-""","Group"
"ITEM-1859","Emergency Wardens Training","This recorded webinar course provides new Emergency Wardens an overview of the emergency management cycle, components of an emergency plan, roles and responsibilities and common procedures in an emergency.","eLearning","Health, Safety and Well-Being","All Government of British Columbia Learners","0","0","40","1","19104","12/18/2023  6:18:28AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1859-""","Topic"
"ITEM-1291","Equality, Equity and Inclusion","Delivered by Alden Habacon,  learners will have the opportunity to understand these concepts, explore how they concepts contribute to better outcomes and acquire tools to build equality, equity and inclusion in their work area.","eLearning","All Employees","All Government of British Columbia Learners","0","1","25","1","18574","12/16/2023  7:54:03PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1291-""","Audience"
"ITEM-1291","Equality, Equity and Inclusion","Delivered by Alden Habacon,  learners will have the opportunity to understand these concepts, explore how they concepts contribute to better outcomes and acquire tools to build equality, equity and inclusion in their work area.","eLearning","Complementary","All Government of British Columbia Learners","0","1","25","1","18574","12/16/2023  7:54:03PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1291-""","Group"
"ITEM-1291","Equality, Equity and Inclusion","Delivered by Alden Habacon,  learners will have the opportunity to understand these concepts, explore how they concepts contribute to better outcomes and acquire tools to build equality, equity and inclusion in their work area.","eLearning","Culture Building","All Government of British Columbia Learners","0","1","25","1","18574","12/16/2023  7:54:03PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1291-""","Culture"
"ITEM-1291","Equality, Equity and Inclusion","Delivered by Alden Habacon,  learners will have the opportunity to understand these concepts, explore how they concepts contribute to better outcomes and acquire tools to build equality, equity and inclusion in their work area.","eLearning","Equity, Diversity and Inclusion","All Government of British Columbia Learners","0","1","25","1","18574","12/16/2023  7:54:03PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1291-""","Topic"
"ITEM-2350","Equity, Diversity and Inclusion: Using Race and Ethnicity Data (Restricted to Senior Leaders - Bands 4-6)","This 2-hour virtually delivered webinar for senior leaders discusses best practices, risks, and common pitfalls involved in the use of race and ethnicity data in government research, reporting, and program and policy development.","Webinar","Complementary","All Government of British Columbia Learners","0","2","0","1","19589","12/19/2023 10:15:50AM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2350-""","Group"
"ITEM-2350","Equity, Diversity and Inclusion: Using Race and Ethnicity Data (Restricted to Senior Leaders - Bands 4-6)","This 2-hour virtually delivered webinar for senior leaders discusses best practices, risks, and common pitfalls involved in the use of race and ethnicity data in government research, reporting, and program and policy development.","Webinar","Data and Records Management","All Government of British Columbia Learners","0","2","0","1","19589","12/19/2023 10:15:50AM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2350-""","Topic"
"ITEM-2350","Equity, Diversity and Inclusion: Using Race and Ethnicity Data (Restricted to Senior Leaders - Bands 4-6)","This 2-hour virtually delivered webinar for senior leaders discusses best practices, risks, and common pitfalls involved in the use of race and ethnicity data in government research, reporting, and program and policy development.","Webinar","Senior Leaders","All Government of British Columbia Learners","0","2","0","1","19589","12/19/2023 10:15:50AM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2350-""","Audience"
"ITEM-1051","Ethics for Everyone","The goals of this course are to help public servants make ethical choices, recognize unethical conduct or situations, and speak out when we see something unethical occurring or when we think we may have a conflict of interest.","eLearning","All Employees","All Government of British Columbia Learners","0","2","0","1","18334","12/18/2023  6:19:03AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1051-""","Audience"
"ITEM-1051","Ethics for Everyone","The goals of this course are to help public servants make ethical choices, recognize unethical conduct or situations, and speak out when we see something unethical occurring or when we think we may have a conflict of interest.","eLearning","Being a Public Service Employee","All Government of British Columbia Learners","0","2","0","1","18334","12/18/2023  6:19:03AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1051-""","Topic"
"ITEM-1051","Ethics for Everyone","The goals of this course are to help public servants make ethical choices, recognize unethical conduct or situations, and speak out when we see something unethical occurring or when we think we may have a conflict of interest.","eLearning","Core","All Government of British Columbia Learners","0","2","0","1","18334","12/18/2023  6:19:03AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1051-""","Group"
"ITEM-1294","Exploring Workplace Loneliness","In this one hour Lunch and Learn, participants will explore the concept of ""workplace loneliness"" and the impact of it personally, and in the workplace.   Tips and recommended actions to foster inclusive cultures will also be explored.","eLearning","All Employees","All Government of British Columbia Learners","0","1","2","1","18577","12/16/2023  7:59:00PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1294-""","Audience"
"ITEM-1294","Exploring Workplace Loneliness","In this one hour Lunch and Learn, participants will explore the concept of ""workplace loneliness"" and the impact of it personally, and in the workplace.   Tips and recommended actions to foster inclusive cultures will also be explored.","eLearning","Complementary","All Government of British Columbia Learners","0","1","2","1","18577","12/16/2023  7:59:00PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1294-""","Group"
"ITEM-1294","Exploring Workplace Loneliness","In this one hour Lunch and Learn, participants will explore the concept of ""workplace loneliness"" and the impact of it personally, and in the workplace.   Tips and recommended actions to foster inclusive cultures will also be explored.","eLearning","Equity, Diversity and Inclusion","All Government of British Columbia Learners","0","1","2","1","18577","12/16/2023  7:59:00PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1294-""","Topic"
